id,situation,given,when,then,enforced_by,test_name,status
CF-S1-13,Wrong Property,a Staff Member with reach to one Property only,they save settings for another Property in the same Organization,the update matches no row and the module reports a refusal,policy,a_property_out_of_reach_is_not_configured,approved
CF-S1-14,Wrong Organization,a Staff Member of one Organization,they save settings for another Organization's Property,the update matches no row and the module reports a refusal,policy,another_organizations_property_is_not_configured,approved
CF-S1-15,A lapsed Subscription,an Organization whose Subscription is not active,a Staff Member with the permission saves a Property setting,"refused by the policy's commercial gates, and the page shows the not-entitled state",policy,a_lapsed_subscription_configures_nothing,approved
CF-S1-16,Two people edit at once,two Staff Members open the same Property's settings,both save,"the second save names the version it was read at, matches no row, and is told the settings changed; the form shows what is saved now and keeps nothing silently",module,a_second_save_of_a_stale_form_is_refused,approved
CF-S1-17,Every change is audited,any saved Property setting,it is saved,"one audit record property.configured names who, where, and each changed setting from and to; a save that changes nothing records nothing",module,every_property_change_is_audited_from_and_to,approved
CF-S1-18,When it changed,any saved Property setting,it is saved,updated_at is stamped by the database rather than named by the caller,trigger,a_property_change_is_stamped_by_the_database,approved
CF-S1-19,The shipped roles,the permission catalogue after this migration,the shipped roles are read,"Owner and Manager hold configuration.manage; Front desk, Finance and Housekeeping do not, and an Organization may compose it into any role (ADR 0026)",database_constraint,owner_and_manager_hold_configuration_manage,approved
CF-S1-20,A Folio opened while the currency changes,a Property with no Folio yet,a check-in opens its first Folio while another Staff Member saves a new currency,"the two serialise on the Property row: whichever commits second is refused, so no Folio is ever committed in a currency its Property no longer trades in (ADR 0015). A losing currency change is told the currency is fixed; a losing check-in fails with the generic error and succeeds when retried",trigger,a_first_folio_racing_a_currency_change_cannot_disagree,approved
CF-S1-21,A change that reopens a closed day,a Property whose business day has been closed,a Staff Member saves a timezone or cutoff that would date today on or before it,"refused by close the day's guard with RZ001, and shown as that refusal in the reader's language, keeping the draft, with focus on the time zone when only it changed and on the cutoff otherwise; a name change alone still saves",trigger,a_change_that_reopens_a_closed_day_is_refused_as_such,proposed
CF-S1-22,A save and a check-in at once,a check-in holding the Property's advisory lock shared,a settings save arrives,"the save takes the Property's advisory lock before touching the row, so the two lock in one order and never deadlock; the id is hashed in its canonical form, as the guard hashes it. The lock is taken through a read of the Property row, so somebody who cannot see the Property locks nothing and is refused at once rather than holding up its check-ins",module,a_save_waits_for_the_propertys_lock_before_its_row,proposed
CF-S1-23,An unknown zone beside close the day,close the day's guard on properties,a timezone Postgres does not know is saved,"the guard steps aside for a zone Postgres does not know, so properties_timezone_check refuses it as CF-S1-07 says, rather than an error from inside the guard (20260916006100)",trigger,a_timezone_postgres_does_not_know_is_refused,proposed
CF-S2-01,Rename the Organization,a Staff Member holding configuration.manage with Organization-wide reach,they save a new name,"the name changes everywhere it is shown, and one audit record organization.configured names from and to",module,an_organization_is_renamed,approved
CF-S2-02,Reach decides,a Staff Member holding configuration.manage with reach to some Properties only,they rename the Organization,"refused by the policy: the name governs Properties they cannot reach, as the housekeeping default does (HK-S3-05)",policy,renaming_the_organization_needs_organization_wide_reach,approved
CF-S2-03,Only the name,ranza_app holding the update grant on organizations,an update names status or default_locale,refused by the column grant,policy,only_the_organization_name_is_granted,approved
CF-S2-04,An Organization name that says nothing,a Staff Member who may rename it,they save an empty or over-long name,refused by the existing check constraint (two to 120 trimmed characters),database_constraint,an_organization_name_is_two_to_120_trimmed_characters,approved
CF-S2-05,Two people rename at once,two Staff Members with the form open,both save,the second is refused as stale and shown the saved name,module,a_stale_organization_rename_is_refused,approved
CF-S3-01,A reader,a Staff Member reaching the Property without configuration.manage,they open Configuration,"every value is shown and every control is disabled, with one line saying who can change it; nothing is hidden, because the values are what their screens obey",ui_only,a_reader_sees_every_setting_read_only,approved
CF-S3-02,Organization-wide but not permitted here,a Staff Member with the permission and reach to one Property,they open Configuration,the Property cards are editable and the Organization card is read-only with the reason,ui_only,the_organization_card_needs_organization_wide_reach,approved
CF-S3-03,Not entitled,a viewer whose Organization is not entitled to configuration or who reaches no Property that has it,they open Configuration,the existing not-entitled empty state,module,configuration_is_gated_like_every_screen,approved
CF-S3-04,Save only what changed,a card whose values are what was loaded,it is read,"Save and Discard are disabled; changing a value enables both, Discard restores what was loaded, and saving shows Saved inline without leaving the page",ui_only,save_is_enabled_only_by_a_change,approved
CF-S3-05,A refusal keeps the input,any refused save,the answer arrives,"the form keeps what was typed, says why in the reader's language, and focuses the first field at fault",ui_only,a_refused_save_keeps_the_input,approved
CF-S3-06,Housekeeping here too,a Property where housekeeping is available,Configuration is read,"the inspection setting is shown by the same component and saved by the same command as on the Housekeeping screen, so the two can never disagree",ui_only,the_inspection_setting_is_the_housekeeping_one,approved
CF-S3-07,No housekeeping,a Property where housekeeping is not available,Configuration is read,the housekeeping section is absent rather than empty,ui_only,no_housekeeping_section_without_housekeeping,approved
CF-S3-08,What is switched on,a Property,Configuration is read,"it lists the capabilities enabled at this Property by name, read-only; nothing the Organization has not bought is shown, never as an upsell (blueprint 4.6)",module,configuration_lists_what_is_switched_on,approved
CF-S3-09,Sections at a glance,any viewer,the page is read on a wide screen,a section list beside the cards jumps to each and marks the one in view; on a narrow screen it becomes a row of chips above them,ui_only,the_section_list_jumps_to_each_card,approved
CF-S3-10,Every locale,"the page in Turkish, English and Arabic",it is read,"every label is translated, Arabic mirrors by logical properties, and the timezone and currency are named in the reader's language",ui_only,configuration_reads_in_every_locale,approved
CF-S3-11,The rail,the screen registry,the rail is read,Configuration is marked built and its planned-screen text is gone,ui_only,configuration_is_built_in_the_rail,approved
CF-S3-12,Maintenance here too,a Property where maintenance is available,Configuration is read,"how maintenance works there is shown by the Maintenance screen's own component and saved by its own command, and the section is absent where maintenance is not available",ui_only,the_maintenance_setting_is_maintenances_own,proposed
CF-S3-13,A setting saved here stays saved here,the inspection or maintenance setting changed from Configuration,the save ends,"the control shows what was saved rather than snapping back to the old answer. What binds is that the save revalidates any path: a server action that revalidates refreshes the page it was called from, so Configuration needs no path of its own. Seen red only when the save revalidated nothing at all",ui_only,a_setting_saved_on_configuration_stays_shown,proposed
CF-DEF-01,The Organization's default language,organizations.default_locale exists and nothing reads it,it would be shown,"deferred: a control that changes nothing is not shown; it arrives with the first thing that uses it, the Portal's language for a Resident with no preference",module,,deferred
CF-DEF-02,Switching a capability,a Property with an Entitlement for a module,an Organization would switch a capability off,deferred: what happens to in-house Stays and open Folios when the front desk is switched off is a workflow of its own,module,,deferred
CF-DEF-03,Scoped values,blueprint 2's Feature Configuration at department or outlet scope,a value would differ by department,deferred until a workflow needs a value that is not already a column,module,,deferred
CF-DEF-04,Adding and retiring Properties,an Organization opening a second hotel,they would add it,"deferred: a new Property needs capabilities, assignments and a trial of its own, and is provisioning rather than configuration",module,,deferred
CF-DEF-05,A closed day and a moved clock,a Property whose business day has been closed (RANZ-26),its timezone or cutoff is changed so today moves back into a closed day,"resolved: close the day (RANZ-26) merged, and its guard on properties takes the Property's advisory lock and raises RZ001. configureProperty maps RZ001 to a refusal on the cutoff field (CF-S1-21) and takes that lock first (CF-S1-22)",module,,resolved
