id,situation,given,when,then,enforced_by,test_name,status
RC-S1-17,No end date,a Stay in house with ends_on null that began before the window,the calendar is read,"the bar enters from the window's start edge and runs off its end, labelled No end date. It never ends tomorrow for want of a date",module,an_open_ended_stay_runs_past_the_window,approved
RC-S1-18,Departed,a Stay checked out with checkOut inside the window,the calendar is read,"it is drawn muted over the nights actually stayed, and Show departed can hide it",module,a_departed_stay_is_drawn_muted,approved
RC-S1-19,TIME — checked out on the day of arrival,a Stay whose starts_on equals its ends_on,the calendar is read,"nothing is drawn: the range [d,d) holds no night",module,a_same_day_check_out_draws_nothing,approved
RC-S1-20,TIME — left early,a Stay for the 5th to the 10th checked out on the 7th,the calendar is read,"the departed bar covers the 5th and 6th, and the nights from the 7th count as free",module,an_early_check_out_frees_the_later_nights,approved
RC-S1-21,"Cancelled, no-show, withdrawn",a cancelled and a no_show Reservation and a cancelled Stay (inserted by the test; the commands are on the front desk branch),the calendar is read,none of them is drawn and none holds a night,module,cancelled_and_no_show_are_not_drawn,approved
RC-S1-22,A Stay with no Reservation,an in-house Stay with no reservation_id (inserted by the test; no command creates one on main),the calendar is read,"it is drawn, and its label and drawer say No Guest recorded",module,a_stay_with_no_reservation_is_drawn_without_a_guest,approved
RC-S1-23,A reserved Stay,a Stay in status reserved (nothing creates one),the calendar is read,"it is not drawn. Its Reservation already is, and drawing both would show one booking twice",module,a_reserved_stay_is_not_drawn,approved
RC-S1-68,REVERSAL — an overdue check-in withdrawn,an overdue Stay with no charges,it is withdrawn with reverseCheckIn,"the Stay is not drawn and the Reservation is drawn again over its planned nights, now in the past",module,a_withdrawn_overdue_check_in_draws_the_reservation_again,approved
RC-S1-69,TIME — an overdue Guest leaves,an overdue Stay,it is checked out with checkOut,"the departed bar ends today, the day they left, not on the day they were due",module,an_overdue_stay_checked_out_ends_on_the_day_it_left,approved
RC-S1-24,The nightly free count,"a Property with rooms let whole, rooms let by the bed, and a bed with no room",the calendar is read,"each night counts the sellable Units — Units with no children — that no confirmed, in-house, overdue or departed bar holds and that are not blocked or out of service from today on. A room with beds is never counted; its beds are",module,the_nightly_free_count_counts_sellable_units,approved
RC-S1-25,The named gap,"a Guest checked in with checkIn, then a Reservation made with createReservation over one of their remaining nights on the same Unit",the calendar is read,"both bars are drawn, stacked, each keeping its own state's icon and marked with the Overlap icon and — where the bar is wide enough to read it — the word; on a bar too narrow for words only its most serious warning's icon is drawn, and every warning is always in its accessible name and its drawer; and the Property's overlap count is one",module,a_booking_over_an_in_house_guest_is_shown_as_an_overlap,approved
RC-S1-26,TIME — overdue into a booked night,a Stay due yesterday still in house and a confirmed Reservation starting today on the same Unit,the calendar is read,"the two overlap and are counted, because the overdue bar holds tonight",module,an_overdue_guest_overlaps_the_booking_arriving_today,approved
RC-S1-27,TIME — a changeover day,one bar ending on the 8th and the next starting on the 8th on the same Unit,the calendar is read,"no overlap: they share the 8th's cell, one ending at its middle and the other starting there",module,a_changeover_day_is_not_an_overlap,approved
RC-S1-28,REVERSAL — the overlap is cleared,the named gap on a Unit,"the in-house Guest is checked out with checkOut, or the booking is cancelled (inserted by the test)",the next read shows no overlap and a count of zero,module,checking_the_guest_out_clears_the_overlap,approved
RC-S1-29,A requested booking clashes,a requested Reservation over a confirmed or in-house bar,the calendar is read,both are drawn and the requested one is marked as clashing; its drawer says confirming it would be refused when the clash is a confirmed booking, and that nothing would refuse it when the clash is a Guest in house (the named gap). It is not counted as an overlap: it holds nothing yet,module,a_requested_clash_is_labelled_not_counted,approved
RC-S1-30,Three at once,"an in-house Stay, a confirmed and a requested Reservation on one Unit's night",the calendar is read,"three lanes in that row, one overlap counted, and lanes reused by later bars that do not collide",module,three_bars_on_one_night_take_three_lanes,approved
RC-S1-31,The count ignores what is hidden,"an overlap on floor 3 and the view filtered to floor 1, or searched for another Guest",the calendar is shown,"the count still reads one, and choosing it shows only the Units with an overlap",module,the_overlap_count_ignores_the_filters,approved
RC-S1-32,A blocked Unit,a Unit blocked with blockUnit and a reason,the calendar is read,its label shows a lock and Blocked; its cells from today on are hatched with the reason; past cells are left clear because a block has no start date,module,a_block_is_drawn_from_today_with_its_reason,approved
RC-S1-33,REVERSAL — unblocked,a blocked Unit,it is unblocked with unblockUnit,the next read draws it free from today,module,an_unblocked_unit_is_free_again,approved
RC-S1-34,Booked while blocked,"a confirmed Reservation on a Unit blocked afterwards (allowed, RB-S3-05; its check-in will be refused, RB-S3-06)",the calendar is read,the bar is drawn over the hatch and counted apart from overlaps as booked while blocked,module,a_booking_on_a_blocked_unit_is_counted_apart,approved
RC-S1-35,REVERSAL — booked while blocked is cleared,a booking on a blocked Unit,"the Unit is unblocked, or the booking cancelled",the next read no longer counts it,module,unblocking_clears_the_booked_while_blocked_count,approved
RC-S1-36,Out of service,a Unit whose status is out_of_service (no command writes it on main; the test sets it),the calendar is read,"it is drawn like a block, labelled Out of service",module,an_out_of_service_unit_is_drawn_like_a_block,approved
RC-S1-37,A bed with no room,a bed Unit with no parent — the dormitory case,the calendar is read,"it is its own row, sellable, at the level of rooms",module,a_bed_with_no_room_is_its_own_row,approved
RC-S1-38,Room numbers sort as numbers,"rooms named 2, 10 and 101 on one floor",the calendar is read,"they appear 2, 10, 101, not 10, 101, 2",module,rooms_sort_by_number_not_by_text,approved
RC-S1-39,Grouping,"Units in two buildings, on several floors, some with no floor and some with no building",the calendar is shown,grouped by building then floor; no floor goes last under No floor; Units with no building go last under No building when others have one, and with no buildings at all there is no building heading,ui_only,units_are_grouped_by_building_then_floor,approved
RC-S1-40,Beds collapsed,a room let by the bed with four beds,its beds are collapsed,"one row remains showing beds taken on each night, 3/4; expanding shows each bed again. Collapse all and Expand all act on every room",ui_only,a_collapsed_room_shows_beds_taken_each_night,approved
RC-S1-41,Search,a Guest staying inside the window and one staying outside it,a Staff Member searches by name or room number,"only matching rooms remain; the Guest outside the window is not found, and the empty result says No rooms match with Clear filters",ui_only,search_finds_a_guest_in_the_window,approved
RC-S1-42,ACCESS — a Property out of reach,a Staff Member with no assignment to the Property,the calendar is read for it,"no Units and no bars — the same answer as an empty Property, not an error",policy,an_unreachable_property_reads_as_empty,approved
RC-S1-43,ACCESS — front desk not entitled,"the front_desk capability off, the Entitlement lost, or the Subscription lapsed",the calendar is read,no Units; the page shows the no-front-desk state and the rail has no Room calendar,module,without_front_desk_the_calendar_reads_as_empty,approved
RC-S1-44,ACCESS — another Organization,a Property of an Organization the Staff Member does not belong to,its id is asked for,nothing is returned,policy,another_organizations_property_reads_as_empty,approved
RC-S1-45,ACCESS — two Properties in reach,a Staff Member reaching two Properties,one is asked for,"only that Property's Units and bars come back. The policy admits both; the predicate picks one, and deleting it must fail this test",module,one_property_never_returns_anothers_units,approved
RC-S1-46,ACCESS — a Resident,a Resident signed in to the Portal,the calendar read or route is asked for,nothing is returned; the Resident's own Stay policies never reach another Unit (ADR 0009),policy,a_resident_reads_no_calendar,approved
RC-S1-47,ACCESS — signed out,no session,the calendar's refresh route is called,401 with no body,module,the_calendar_route_refuses_a_signed_out_request,approved
RC-S1-48,MONEY — a Stay's balance,an in-house or departed Stay with a Folio carrying lines,its bar is opened,"the drawer shows the sum of the Folio's lines in the Folio's currency, as Departures does, and says Closed when the Folio is",module,a_stay_shows_its_folio_balance,approved
RC-S1-49,MONEY — nothing to show,"a Reservation not yet checked in, or a Stay with no Folio",its bar is opened,no balance line at all — never a zero that looks like a settled account,module,a_booking_or_a_stay_without_a_folio_shows_no_balance,approved
RC-S1-50,No rooms yet,a Property with no Units,the calendar is opened,"No rooms yet, with a link to Rooms & beds",ui_only,a_property_with_no_rooms_says_so,approved
RC-S1-51,Nothing booked,Units but no bars in the window,the calendar is opened,the grid is drawn with every night free and a line saying nothing is booked between the window's first and last day,ui_only,an_empty_window_says_nothing_is_booked,approved
RC-S1-52,Changing the window,a window on screen,"previous, next, today, a date or a length is chosen","the old grid stays until the new one arrives, marked as updating; nothing blanks. A window that cannot be read is put back — URL and toolbar with it — and the screen says so, with the time of the calendar still shown",ui_only,changing_the_window_keeps_the_old_grid_until_the_new_one_arrives,approved
RC-S1-53,A refresh fails,the calendar open and the refresh route failing,the refresh runs,the last grid stays with Couldn't refresh and the time of the data shown; the route logs the failure with the Property and viewer ids and no Guest data,module,a_failed_refresh_keeps_the_last_calendar_and_is_logged,approved
RC-S1-54,The page itself throws,a render error in the calendar,the page is opened,"a boundary for the page shows a retry instead of a blank workspace, and the error is logged",ui_only,a_calendar_render_error_is_caught_and_logged,approved
RC-S1-55,Arabic,the locale ar,the calendar is shown,"days run right to left, bars and their half-day ends mirror, and the drawer opens from the left",ui_only,the_calendar_mirrors_in_arabic,approved
RC-S1-56,Every locale,"tr, en and ar",any calendar text is shown,every string exists in all three; nights and overlap counts use ICU plurals including Arabic's categories; calendar days are formatted without shifting a day,ui_only,every_calendar_string_exists_in_every_locale,approved
RC-S1-57,A narrow screen,a screen too narrow for the window,the calendar is shown,the days scroll sideways while the room column stays pinned,ui_only,the_room_column_stays_pinned_while_days_scroll,approved
RC-S1-58,Keyboard and screen reader,a keyboard user,they reach a bar,"the bar is a button named with the Guest, dates and status; Enter opens the drawer; Escape closes it and returns focus to the bar",ui_only,a_bar_opens_and_closes_from_the_keyboard,approved
RC-S1-59,Never colour alone,"every bar state, overlap, block and booked-while-blocked",the calendar is shown,"each carries a word or an icon with a label, not only a colour",ui_only,every_bar_state_has_a_text_label,approved
RC-S1-60,A shared link,"a view with a start, length, floor, toggles, search and collapsed rooms",its URL is opened elsewhere,the same view opens; any parameter that is not valid is ignored on its own without discarding the rest,ui_only,a_shared_link_opens_the_same_view,approved
RC-S1-61,The last view is remembered,"the length and the two toggles chosen in this browser (there is no grouping to choose, and folded rooms are per room, so they belong in the URL)",the calendar is opened again without parameters,"it opens with them; the start date and search are not remembered, and anything in the URL wins",ui_only,the_last_used_view_is_remembered_in_this_browser,approved
RC-S1-62,Live,the calendar open and a Guest checked in on Arrivals,30 seconds pass with the tab visible,the bar changes to in house; with the tab hidden the refresh waits,ui_only,a_check_in_elsewhere_appears_on_the_next_refresh,approved
RC-S1-63,ACCESS — a switch is never answered from cache,"a Staff Member who switches Property, or a second person signing in on the same browser",the calendar is shown,"nothing from the previous Property or person appears — the cache key is the user, the Organization and the Property (ADR 0019)",ui_only,the_calendar_cache_is_scoped_to_the_viewer_and_property,approved
RC-S1-64,The drawer points onward,"a confirmed booking arriving today, an in-house Stay, and any other bar",each is opened,"links go to Arrivals, Departures and Reservations respectively, each keeping the Property",ui_only,the_drawer_links_where_the_command_lives,approved
RC-S1-65,The drawer goes stale,a bar's drawer open,the booking is cancelled or checked out elsewhere and the refresh arrives,"the drawer says the booking has changed and shows its new state, or that it is no longer on the calendar",ui_only,a_drawer_whose_bar_changed_says_so,approved
RC-S1-66,Half-day bars,a Stay from the 5th to the 8th,the calendar is shown,the bar starts at the middle of the 5th and ends at the middle of the 8th,ui_only,a_bar_runs_from_mid_arrival_to_mid_departure,approved
RC-S2-01,The Organization's default view,an Organization default of 30 days with beds shown,any of its Properties without an override is opened,the calendar opens with 30 days and beds shown,module,the_organization_default_view_applies_to_every_property,approved
RC-S2-02,A Property override,an Organization default of 14 days and a Property override of 30,"that Property is opened, then its override is reset","it opens at 30, then at 14. Reset clears the value; the row is never deleted",module,a_property_override_wins_and_resets_to_the_default,approved
RC-S2-03,Which view wins,"a URL parameter, a remembered browser choice, a Property override and an Organization default all set",the calendar is opened,"URL, then browser, then Property, then Organization, then the built-in 14 days from three days before today",module,the_view_comes_from_url_then_browser_then_property_then_organization,approved
RC-S2-04,ACCESS — who may set defaults,a Staff Member without accommodation.configure,they try to set a default,"refused. accommodation.configure is the permission PR #57's inspection setting uses, so one permission governs a Property's configuration",policy,setting_a_calendar_default_needs_accommodation_configure,approved
RC-S2-05,ACCESS — another Organization,a Staff Member of one Organization,they try to set a default for another's Property,"refused by the policy, whatever the permission",policy,a_default_cannot_be_set_for_another_organization,approved
RC-S2-06,CONCURRENCY — two saves at once,two Staff Members saving a Property's default together,both commit,one row remains for that Property and the later save is the value,database_constraint,two_saves_leave_one_property_default,approved
RC-S2-07,Only the allowed values,a default length of 60 days,it is saved,"refused by the database: only 7, 14 and 30",database_constraint,a_default_outside_the_allowed_lengths_is_refused,approved
RC-S2-08,Audited,a default changed,it is saved,an audit record says who changed which default from what to what,module,changing_a_calendar_default_is_audited,approved
PRE-01,PR #57 merged,the Organization-default and Property-override settings shape exists only on feat/housekeeping-inspection,s2 is built,blocks: s2. Building a second settings mechanism before #57 lands would leave two.,module,,prerequisite_missing
RC-DIFF-01,TIME — the business date,ADR 0021 is not applied on main: app.property_today is the calendar day in the Property's time zone,the calendar marks today between midnight and the cutoff,"it marks the calendar day, not the business day. The calendar reads app.property_today and nothing else, so it follows when feat/front-desk-occupancy redefines it; the subtitle saying calendar days changes in that merge",module,today_follows_app_property_today,current_behaviour_differs
RC-DIFF-02,ACCESS — an unentitled ?property=,a URL naming a Property the Staff Member cannot use,the calendar is opened,"frontDeskProperty shows the first entitled Property instead, as every front-desk screen does today. The heading names the Property shown, so nothing is misattributed; the fix belongs to the shared helper",module,,current_behaviour_differs
RC-NB-01,Confirm a request,a requested Reservation,it is confirmed,its bar turns solid and holds its nights. No command confirms a request on main,module,,out_of_scope
RC-NB-02,A walk-in,a Guest with no booking,they are checked in,an in-house bar with no Reservation. No command creates a walk-in on main; RC-S1-22 draws one inserted by a test,module,,out_of_scope
RC-NB-03,Check-out reversed,a departed Stay,its check-out is reversed,the bar returns to in house. reverseCheckOut is check-out slice 3 and not built,module,,out_of_scope
RC-NB-04,Cancel and no-show,a requested or confirmed Reservation,it is cancelled or marked no-show,its bar goes and its nights are free. The commands are on feat/front-desk-occupancy; RC-S1-21 covers what the calendar draws,module,,out_of_scope
RC-DEF-01,A checked_out Reservation,feat/front-desk-occupancy adds the Reservation status checked_out,a Guest checks out,"deferred until that status reaches main. The Reservation predicate is an allow-list of requested and confirmed, so it already draws such a Guest once, through the departed Stay; whoever merges second adds the test",module,,deferred
RC-DEF-02,Saved views,a front-desk arrangement used every morning,it is named and kept,deferred: blueprint 18.6 names saved views; they need a table per person and nobody has asked for one yet,module,,deferred
RC-DEF-03,A block with dates,planned work on a Unit next week,it is put on the calendar,"deferred to Maintenance (RANZ-33), which holds out-of-order Units with an optional expected-back date. Once merged the hatch ends at that date, and a Guest in house on an out-of-order Unit counts as booked while blocked",module,,deferred
RC-DEF-04,Act from the drawer,an arriving Guest's bar opened,the Staff Member wants to check them in there,"deferred: each command keeps one home for now (Arrivals, Departures, Reservations); blueprint 18.6's action cluster comes later",module,,deferred
RC-DEF-05,"Move, extend or shorten by dragging",a bar dragged to another Unit or date,it is dropped,"deferred: nothing moves. Transfers are refused by a column-level grant on purpose, and a move needs its own conflict preview (blueprint 18.6)",module,,deferred
RC-DEF-06,Group by room category,"a hotel that sorts by Deluxe, Twin and Suite",the calendar is grouped,deferred: Units have no category until rates exist (RANZ-31),module,,deferred
RC-DEF-07,Hide Guest names by role,a Staff Member whose work is not the front desk,they open the calendar,"deferred: names are shown to anyone with reach and front_desk, as Arrivals and Departures show them. A role-based read of Guest names is a decision for every front-desk read at once",module,,deferred
RC-DEF-08,Longer windows,a residence planning a term,60 or 90 days are asked for,deferred: the allowed lengths are one constant; a longer view needs narrower cells without names and is added when asked for,module,,deferred
RC-DEF-09,A client error reporter,the workspace has no error reporter and no route-level boundary today,a calendar error happens in the browser,"deferred for the workspace as a whole: this feature adds its own page boundary and server-side logging (RC-S1-53, RC-S1-54); where client errors are sent is a decision for every screen",ui_only,,deferred
RC-S1-67,Closing the named gap,a Reservation asked for over an in-house Stay's remaining nights,it is created,"out of scope: the calendar shows the overlap (RC-S1-25). Refusing the booking needs a Reservation to consult Stays, a decision nobody has made (roadmap)",module,,out_of_scope
