id,situation,given,when,then,enforced_by,test_name,status
CO-S1-11,Balance is not zero,Folio has a non-zero balance and no open-Folio choice was made,the Staff Member confirms check-out,refused,trigger,check_out_with_an_unsettled_folio_is_refused,approved
CO-S1-12,The bill changed,a Folio line was posted after the review was rendered,the Staff Member confirms check-out with the stale Folio version,"refused with the bill changed, review again; the version is compared under the per-Stay advisory lock, so a line committed before confirm is always seen",module,check_out_with_a_stale_folio_version_is_refused,approved
CO-S1-13,Two desks at once,two Staff Members hold the same Stay open,both confirm check-out simultaneously,exactly one succeeds and the other is refused on state rather than on version,trigger,two_simultaneous_check_outs_leave_one_departure,approved
CO-S1-15,Charge arrives during check-out,check-out holds the per-Stay advisory lock,a charge is posted to the same Folio,"check-out completes and the charge is then refused, because the Folio is closed",trigger,a_charge_racing_a_check_out_is_refused_after_it_commits,approved
CO-S1-16,Charge and correction net to zero,a charge and its reversal are posted after the review,the Staff Member confirms check-out,refused because the Folio version changed even though the balance did not,module,a_net_zero_folio_change_still_refuses_the_check_out,approved
CO-S1-17,Night shift,"PRE-02 is applied, the Property cutoff is 04:00, and the local time is 01:30 on Tuesday",the Staff Member confirms check-out,ends_on is Monday because that is the Property business date,module,a_night_shift_at_01_30_on_tuesday_is_working_monday,approved
CO-S1-18,Exactly the cutoff,PRE-02 is applied and the Property cutoff is 04:00,check-out is confirmed at 03:59:59 and again at 04:00:00,the two land on different business dates and the boundary is inclusive on one side only,module,the_cutoff_itself_belongs_to_the_new_day,approved
CO-S1-19,Daylight saving,PRE-02 is applied and the Property is in a time zone that changes its clocks,"a business date is read on the day the clocks change, or somebody sets a cutoff inside the hours they change in","no business date is skipped or repeated: the cutoff is constrained to between 03:00 and 12:00, where no time zone changes its clocks, so it is crossed exactly once a day; a cutoff before 03:00 is refused because a repeated hour would cross it twice",database_constraint,no_business_date_is_skipped_or_repeated_on_any_day_the_clocks_change,approved
CO-S1-20,Cutoff changed mid-stay,a Property changes its business date cutoff while Stays are in house,check-out is confirmed afterwards,"nothing already written is re-dated, in the same way a currency change does not restate a Folio",module,a_reservation_keeps_the_dates_it_was_written_with_when_the_cutoff_moves,approved
CO-S1-21,Zero nights,check-in at 01:00 and check-out at 03:00 with a 04:00 cutoff,the Staff Member confirms check-out,valid only because status becomes departed in the same UPDATE that sets ends_on = starts_on; stays_in_house_has_a_night forbids that pair while the Stay is in_house,database_constraint,a_zero_night_stay_can_be_checked_out,approved
CO-S1-22,The Unit is freed,a Stay has just been checked out,another Stay is started in the same Unit the same day,it is allowed because the exclusion constraint is partial on status,database_constraint,a_departed_stay_releases_its_unit_the_same_day,approved
CO-S1-23,The departure is published,check-out succeeds,the transaction commits,stay.checked_out is in the outbox in the same transaction,module,check_out_publishes_its_event_transactionally,approved
CO-S1-24,The departure is audited,check-out succeeds,the transaction commits,an audit record naming the actor is written in the same transaction,module,check_out_records_who_did_it,approved
CO-S1-25,Stay with no Folio,"the Property does not bill, or the Stay was checked in before Folios existed",the Staff Member reviews and confirms check-out,"the review screen says there is no Folio, no balance or version check is made, and check-out succeeds",module,check_out_succeeds_for_a_stay_that_has_no_folio,approved
CO-S1-26,Backfilling the new Reservation state,the migration adding reservations.checked_out is applied to a database holding departed Stays,the migration runs,"every Reservation whose Stay is departed moves checked_in to checked_out, so no existing row is left breaking the pair rule",database_constraint,the_checked_out_migration_backfills_departed_stays,approved
CO-S1-27,Prepaid early departure,"a Guest prepaid three nights and leaves after one, so the Folio carries a credit",the Staff Member confirms check-out in slice 1,"refused, because slice 1 requires a zero balance: a prepaid early departure needs the slice 2 open-Folio choice",trigger,a_prepaid_early_departure_is_refused_without_the_open_folio_choice,approved
CO-S1-28,The pair is already broken,a Stay is in_house while its Reservation is not checked_in,the Staff Member confirms check-out,"refused, and the inconsistency is reported rather than repaired in passing; possible only for rows written before CO-S1-29",module,check_out_refuses_a_stay_whose_reservation_does_not_match,approved
CO-S1-29,The pair cannot diverge,a Stay has a Reservation,"a transaction would commit a Stay departed with its Reservation not checked_out, or in_house with its Reservation not checked_in","refused at commit, on every write, not only at check-out; CO-S1-26 stays as the one-time backfill for rows written before this",trigger,the_stay_and_reservation_pair_cannot_diverge,approved
CO-S1-30,When room nights are charged,nothing posts a room charge because no rate exists,a Stay accrues nights,"deferred to the room-charge posting feature, which decides whether nights post at check-in or per night at rollover",module,,deferred
CO-S1-31,Money owed on an early departure,a Guest leaves early,the charge or refund is computed,deferred to the rates and cancellation policy feature,module,,deferred
CO-S1-32,The bill and Turkish invoicing,a check-out succeeds,a bill is printed or emailed,"deferred to Finance invoicing, which decides whether check-out triggers e-Arsiv or e-Fatura",module,,deferred
CO-S1-33,KBS departure notification,a Guest departs in Turkey,the departure is reported,"deferred to compliance, and required before launch",module,,deferred
CO-S1-34,How the business date rolls,a Property has a cutoff,the operating day ends,"deferred to ADR 0021, which decides automatic cutoff or a manual night audit and who may change a cutoff",module,,deferred
CO-S1-35,Either update order succeeds,a Stay in_house with its Reservation checked_in,one transaction updates the Stay to departed first and the Reservation to checked_out second,"succeeds, because the pair check is deferred to commit",trigger,a_check_out_may_update_the_stay_before_the_reservation,approved
CO-S2-01,Credit with no choice,the Folio balance is a credit and no open-Folio choice was made,the Staff Member confirms check-out,refused,trigger,a_credit_balance_without_a_decision_is_refused,open
CO-S2-02,Credit left open deliberately,the Folio balance is a credit and the Staff Member holds folio.leave_open_credit,they confirm check-out and record a reason,"check-out succeeds, the Folio stays open with its credit, and the reason and decider are recorded",module,a_credit_balance_may_be_left_open_with_a_reason,open
CO-S2-03,Debit under the limit,the Folio balance is a debit below the Property limit and the Staff Member holds folio.leave_open_debit,they confirm check-out and record a reason,check-out succeeds and the Folio is flagged for manager review,module,a_small_debit_may_be_left_open_and_is_flagged,open
CO-S2-04,Debit over the limit,the Folio balance is a debit above the Property limit,the Staff Member confirms check-out with the open-Folio choice,refused,policy,a_debit_over_the_property_limit_is_refused,open
CO-S2-05,Debit without the permission,the Staff Member does not hold folio.leave_open_debit,they confirm check-out with a debit balance,refused,policy,leaving_a_debit_folio_open_needs_its_own_permission,open
CO-S2-06,Write-off attempted,the Folio has a debit balance,the Staff Member tries to clear it at check-out,not possible: a write-off is a Finance action with its own permission and is not reachable from check-out,policy,check_out_cannot_write_off_a_balance,open
CO-S2-07,The follow-up list,a Folio was left open at check-out,a Manager opens the flagged open Folios list,the Folio appears there,module,a_folio_left_open_appears_on_the_review_list,open
CO-S2-08,Manager rejects a flagged Folio,a Manager reviews a flagged open Folio and rejects the decision,the rejection is recorded,undecided: see the open question in use-case.mmd,module,,open
CO-S2-09,Resident awaiting inspection,an open-ended Stay is checked out and its Folio is left open for inspection,the Staff Member confirms check-out,"check-out succeeds, the Unit is freed, and the Folio stays open with that reason",module,a_resident_departs_with_the_folio_open_for_inspection,open
CO-S2-10,Open-Folio choice with no reason,the Staff Member chooses to leave the Folio open and supplies an empty reason,they confirm check-out,refused,module,leaving_a_folio_open_without_a_reason_is_refused,open
CO-S2-11,Open-Folio choice on a zero balance,the Folio balance is zero and the Staff Member chooses to leave it open anyway,they confirm check-out,refused: the choice contradicts the balance,module,leaving_a_folio_open_with_a_zero_balance_is_refused,open
CO-S2-12,A charge refused by a closed Folio,a drink was served and the Folio has closed,the charge is posted,deferred to the Folio and F&B late-charge feature,module,,deferred
CO-S2-13,Refund approval,a Folio carries a credit,a refund is made,"deferred to Finance, which decides who approves and above what amount",module,,deferred
CO-S3-01,Reversal on the day,a Stay was checked out on this business date and the Unit has not been taken,a Staff Member with check_out.reverse reverses it with a reason,"Stay returns to in_house, Reservation returns to checked_in, ends_on is restored, a status-change row is appended and stay.check_out_reversed is published",module,a_check_out_can_be_withdrawn_on_the_same_business_date,open
CO-S3-02,Unit already taken,another Stay has been started in the Unit since the check-out,the reversal is attempted,refused by the exclusion constraint,database_constraint,a_reversal_is_refused_once_the_unit_is_taken,open
CO-S3-03,Too late,the business date has rolled since the check-out,the reversal is attempted,refused,module,a_reversal_is_refused_on_a_later_business_date,open
CO-S3-04,Not departed,the Stay is in_house or cancelled,the reversal is attempted,refused,module,only_a_departed_stay_can_be_reversed,open
CO-S3-05,No permission,the Staff Member does not hold check_out.reverse,the reversal is attempted,refused,policy,reversing_a_check_out_needs_its_own_permission,open
CO-S3-06,No reason,the reversal is attempted without a reason,the command is called,refused,module,a_reversal_without_a_reason_is_refused,open
CO-S3-07,Resident reversal,an open-ended Stay was checked out and its previous ends_on was null,the reversal succeeds,"ends_on is restored from the status-change history row, which held null",module,a_reversed_resident_stay_has_no_end_date_again,open
CO-S3-08,Two reversals at once,two Staff Members reverse the same check-out simultaneously,both commit,exactly one succeeds,trigger,two_simultaneous_reversals_leave_one_stay,open
CO-S3-09,Reversal races a charge,a reversal and a charge on the same Folio run together,both are attempted,"they serialise on the same per-Stay advisory lock: reversal first reopens the Folio and the charge posts, charge first is refused because the Folio is closed and the reversal then succeeds",trigger,a_reversal_and_a_charge_serialise_on_the_stay_lock,open
CO-S3-10,Restoring the end date,any Stay is being reversed,the reversal succeeds,"ends_on is restored from that Stay's own previous value in the status-change history row, never from the Reservation planned dates; that value already satisfied stays_in_house_has_a_night while in_house, so returning to in_house cannot violate it",module,a_reversal_restores_the_stays_own_previous_end_date,open
CO-S3-11,Restoring without a Reservation,the reversed Stay has no Reservation,the reversal succeeds,"ends_on is restored from the same history row as any other Stay, by the same rule",module,a_reversal_restores_an_end_date_without_a_reservation,open
CO-S3-12,Payments survive a reversal,payments were recorded at check-out,the reversal succeeds,the Folio is reopened and no line is removed,trigger,reopening_a_folio_removes_no_lines,open
CO-S3-13,History is append-only,a status-change row exists,an update or delete is attempted against it,refused,trigger,the_stay_status_history_is_append_only,open
CO-S3-14,The withdrawal is published,the reversal succeeds,the transaction commits,stay.check_out_reversed is published in the same transaction,module,a_reversal_publishes_its_own_event,open
CO-S3-15,Check-in reversal withdraws the Stay,a Stay is in_house and nothing is posted to its Folio,reverseCheckIn is called with a reason,"the Stay becomes cancelled and the Unit is freed; covered by the existing check-in reversal tests, which this design does not change",module,existing_check_in_reversal_tests,open
CO-S3-16,Check-in reversal reconfirms the Reservation,a Reservation is checked_in,reverseCheckIn is called with a reason,the Reservation returns to confirmed; covered by the existing check-in reversal tests,module,existing_check_in_reversal_tests,open
CO-S3-17,A reversed Reservation is arrivable again,a check-in was reversed so the Reservation is confirmed and its Stay is cancelled,the Reservation is checked in again,"a second Stay is created and the cancelled one remains. Fixed in #34 (PR #35) and applied to the hosted database, so this row now describes what the database does rather than what it must be made to do; the test exists and passes.",database_constraint,a_reversed_reservation_can_be_checked_in_again,open
CO-S3-18,Nothing leaves a cancelled Stay,a Stay is cancelled,any transition is attempted,refused: cancelled is terminal,module,a_cancelled_stay_is_terminal,open
CO-S3-19,Both reversals write history,a check-in reversal or a check-out reversal succeeds,the transaction commits,"a status-change row is appended for either; the two shapes stay different on purpose, in_house to cancelled saying the check-in never happened and departed to in_house saying the Stay never ended, and ADR 0022 is amended only to add the history row",trigger,both_reversals_append_a_status_change_row,open
CO-S4-01,Suspended Subscription,the Organization Subscription is suspended and a Guest is in house,the Staff Member confirms check-out,check-out succeeds because it is an exit path,policy,a_suspended_organization_can_still_check_a_guest_out,open
CO-S4-02,Suspended blocks new business,the Subscription is suspended,a check-in is attempted,refused,policy,a_suspended_organization_cannot_check_a_guest_in,open
CO-S4-03,Suspended blocks new charges,the Subscription is suspended,a charge is posted,refused,policy,a_suspended_organization_cannot_post_a_charge,open
CO-S4-04,Past due,the Subscription is past_due,any front desk action is attempted,everything works and a warning is shown,policy,a_past_due_organization_works_normally,open
CO-S4-05,Closed Subscription,the Subscription has reached its final state,check-out is attempted,refused while export still works,policy,a_closed_organization_cannot_check_a_guest_out,open
CO-S4-06,The carve-out is gate 1 only,the Subscription is suspended and the Staff Member does not hold check_out,they confirm check-out,"refused: the exit path relaxes the commercial gate, never the permission or the reach",policy,an_exit_path_does_not_bypass_permission_or_reach,open
CO-S4-07,Subscription grace period,a Subscription lapses,it moves through its states,"deferred to the subscription ADR, which decides the grace period length and who may extend it",policy,,deferred
CO-NB-01,Nothing reaches reserved,stays_status_check allows reserved and openStayWithin inserts in_house literally,a Stay is created by any route,no Stay can be in reserved,module,,out_of_scope
CO-NB-02,A Stay cannot be created without a check-in,no command creates a Stay directly,a walk-in arrives,a Stay without a Reservation can exist and check-out handles it (CO-S1-06); creating one belongs to another feature,module,,out_of_scope
CO-NB-03,A Reservation cannot be created,reservations exist only as seeded rows,a booking is taken,not built,module,,out_of_scope
CO-NB-04,A Reservation cannot be confirmed,requested to confirmed has no command,a requested Reservation is accepted,not built,module,,out_of_scope
CO-NB-05,A Reservation cannot be cancelled,requested or confirmed to cancelled has no command,a booking is cancelled,not built,module,,out_of_scope
CO-NB-06,A Reservation cannot be marked no_show,confirmed to no_show has no command,nobody arrives,not built,module,,out_of_scope
CO-NB-07,reserved to in_house has no command,stays_status_check allows reserved and nothing writes it,a Stay is moved from reserved to in_house,not built: assigning a room to a reserved Stay belongs to the room assignment feature,module,,out_of_scope
CO-NB-08,Nothing leaves a cancelled Reservation,a Reservation is cancelled,any transition is attempted,refused: cancelled is terminal,module,,out_of_scope
CO-NB-09,Nothing leaves a no_show Reservation,a Reservation is no_show,any transition is attempted,refused: no_show is terminal,module,,out_of_scope
CO-NB-10,Nothing reaches reserved,stays_status_check allows reserved and openStayWithin inserts in_house,a Stay is created,"deferred to the room assignment feature, which decides whether a command is missing or the value is",module,,deferred
CO-DIFF-01,The built check-out uses a calendar date,checkOut computes now at the Property timezone cast to date,a check-out is confirmed during a night shift,"nothing differs any more. checkOut and listDepartures read app.property_today, which applies the cutoff (20260916003500).",module,,resolved
CO-DIFF-02,The built check-out leaves the Reservation behind,checkOut updates only the Stay,a Stay with a Reservation is checked out,"the Stay becomes departed while the Reservation stays checked_in, so rows already in the database break the pair rule; adding reservations.checked_out needs a migration that backfills checked_in to checked_out for every Reservation whose Stay is departed",module,,current_behaviour_differs
CO-DIFF-03,The built check-out never reads the Folio,checkOut calls closeStayWithin and publishes,a Stay with an unpaid balance is checked out,it succeeds and the balance is ignored entirely,module,,current_behaviour_differs
CO-DIFF-04,There is no review step,checkOut takes only a userId and a stayId,the desk checks a Guest out,"there is no Folio version, so the staleness rule of Q6 has nothing to compare against",module,,current_behaviour_differs
CO-DIFF-05,There is no early-departure acknowledgement,checkOut accepts any in_house Stay,a Guest leaves four nights early,it succeeds silently and ends_on is overwritten,module,,current_behaviour_differs
CO-DIFF-06,There is no reverse check-out,the module exports checkIn reverseCheckIn checkOut listArrivals listDepartures,a check-out is made in error,nothing can undo it,module,,current_behaviour_differs
CO-DIFF-07,No gate 4 anywhere,stays_update_front_desk carries gates 1 2 3 and 5,a housekeeper who can reach the Property calls checkOut,it succeeds; see issue #33,policy,,current_behaviour_differs
CO-DIFF-08,A balance can never be zero,folio_lines_kind_check allows only charge and reversal,a Guest pays at the desk,"there is no payment line type, so prerequisite 1 is confirmed and every check-out today would have to use the deliberate open-Folio branch",database_constraint,,current_behaviour_differs
CO-DIFF-09,Folio closure exists but not in the shape check-out needs,"closeFolio opens its own withOrganizationContext transaction, matches only status = open, and takes no lock",check-out tries to close a Folio as part of its own transaction,"it cannot: a second transaction cannot see check-out's uncommitted work, the balance is never checked, and the per-Stay advisory lock is never taken, so prerequisite 4 becomes closeFolioWithin(tx) with a zero-balance check under the per-Stay lock rather than being struck",module,,current_behaviour_differs
CO-DIFF-10,Subscription states do not match the design,subscriptions_status_check allows trialing active past_due suspended cancelled,the Q8 lifecycle is applied,"there is no closed state; the design names active past_due suspended closed, so the ADR must reconcile cancelled and closed",database_constraint,,current_behaviour_differs
CO-DIFF-12,An open-ended Stay holds its Unit forever,ends_on is nullable and daterange with a null upper bound is unbounded,a Resident Stay has no end date,"it overlaps every future range, so the Unit cannot be let until the Stay leaves in_house",database_constraint,,current_behaviour_differs
CO-DIFF-13,ADR 0022 cannot work as written,the unique index on stays reservation_id property_id organization_id is partial on status,a reversed check-in is checked in again,"nothing differs any more. It did: the index was total, so a Reservation returned to confirmed by reverseCheckIn could never be checked in again, contradicting ADR 0022's own stated mechanism. Fixed in #34 (PR #35), which also closed the Folio a withdrawn check-in left open.",database_constraint,,resolved
PRE-01,Record a payment on a Folio,folio_lines_kind_check allows only charge and reversal,a Guest pays at the desk,blocks: s1 (Folio with charges only). Without a payment line such a Folio can never reach zero. A Stay with no Folio (CO-S1-25) or a Folio with no lines is reachable without it.,module,,prerequisite_missing
PRE-02,ADR 0021 applied,app.property_today returns a calendar date and properties has no cutoff column,a check-out or a reversal asks what day it is,"blocks: none. Applied in 20260916003500_a_business_date_has_a_cutoff: properties.business_date_cutoff (default 04:00, between 03:00 and 12:00) and app.business_date, which app.property_today now applies to now().",module,,resolved
PRE-03,closeFolioWithin under the per-Stay lock,"closeFolio opens its own transaction, checks no balance and takes no lock",check-out closes a Folio as part of its own transaction,"blocks: s1, s3. s1 must close on a zero balance inside the check-out transaction; s3 must reopen inside the reversal.",trigger,,prerequisite_missing
PRE-04,Staff permissions model,no per-staff permission exists and reaching a Property is the whole of the authorization,any permission in this design is checked,"blocks: s1, s2, s3, s4. check_out, folio.leave_open_credit, folio.leave_open_debit, check_out.reverse, and the gate 4 that s4 must still enforce. Issue #33.",policy,,prerequisite_missing
PRE-05,Subscription states ADR,subscriptions_status_check allows trialing active past_due suspended cancelled and blueprint 3.5 gate 1 has no carve-out,a suspended Organization checks a Guest out,blocks: s4. The exit path needs both the amended gate and a state to hang it on.,policy,,prerequisite_missing
PRE-06,A reversed check-in can be checked in again,the unique index on stays reservation_id property_id organization_id is partial on status,a reversed Reservation is checked in again,"done in #34 (PR #35), applied to the hosted database: a withdrawn check-in returns its Reservation to confirmed and the second check-in creates a second Stay. It blocked s3, which is designed as a correction and could not rest on a one-way door.",database_constraint,,resolved
PRE-07,Append-only Stay status-change history,no table records a Stay status change,a reversal restores ends_on,"blocks: s3. Q9 and Q14 restore ends_on from this row, and CO-S3-13 requires it to be append-only.",trigger,,prerequisite_missing
