id,situation,given,when,then,enforced_by,test_name,status
OA-S1-11,Gate 4 alone — a Property the Staff Member does not reach,gates 1 to 3 are open at the Property,"the Staff Member is not assigned to it, belongs to another Organization, or their membership is revoked","denied (blueprint 3.5, story 4). What takes reach away and what then happens to sessions is staff-and-permissions' (SP-S1-11, SP-S1-18)",database_function,organization_property_foundation.test.sql: gate 4 denies a Property the Staff Member is not assigned to; organization_property_foundation.test.sql: gate 4 denies across Organizations; workspace-access.test.ts: gate 4 — a revoked membership denies,approved
OA-S1-12,Gate 5 alone — the row itself,"another Organization's Property, or an acting user nobody knows",it is addressed directly by id,"no row, not an error: row-level security decides independently of app.can_use_capability(), so a defect in that function still cannot expose another Organization (blueprint 3.5, 7.1, story 26; commit 3289a6e)",policy,"organization_property_foundation.test.sql: another Organization's Property is invisible even when addressed directly; workspace-access.test.ts: gate 5 — an unknown acting user sees nothing, rather than everything",approved
OA-S1-14,What counts as an active Subscription,"subscriptions.status is one of trialing, active, past_due, suspended, cancelled","the Organization is trialing, or falls past_due","trialing admits like active; past_due denies at once, with no grace period. That is app.capability_is_available() today; blueprint 3.5 says only 'an active Subscription', and no ADR or test says which statuses count or whether past_due should lock a front desk out mid-shift",database_function,,proposed
OA-S1-15,A suspended Organization or a suspended person,"organizations.status (pending by default, active, suspended, archived) and users.status (active, suspended, archived) exist",an Organization or a user is marked suspended while its Subscription and memberships stay active,"nothing changes: no gate, policy or reach function reads either column, so both are inert. Whether they should deny, and how they differ from a lapsed Subscription or a revoked membership, has never been decided",database_function,,open
OA-S1-16,An archived Property,properties.status is archived,"any Staff Member, organization_wide or assigned, reads or writes there","it is out of everybody's reach, because app.accessible_property_ids() admits only active Properties; the audit log still names it (ADR 0031). Code only: no ADR states it for reach and no test asserts the exclusion",database_function,,proposed
OA-S1-17,"Signed in, belonging to no Organization",a Ranza user with a valid session and no membership,they open any page,every read is empty: an identity grants nothing until a membership exists (ADR 0005 implementation notes). How the page explains it is SP-S1-25,policy,auth-flow.test.ts: sees nothing before a membership exists; auth-flow.test.ts: sees exactly its Organization once a membership is granted; workspace-access.test.ts: shows nothing to a user with no membership,approved
OA-S1-18,Organization-wide and assigned reach,one membership is organization_wide and another assigned_properties with one assignment,each reads Properties,"the first sees every Property of its Organization, the second only the assigned one, and neither sees another Organization's (blueprint story 4, 7.2)",policy,organization_property_foundation.test.sql: an organization_wide owner sees every Property in their Organization; organization_property_foundation.test.sql: assigned_properties staff see only their assigned Property; workspace-access.test.ts: does not reach a Property in the Organization that was never assigned; workspace-access.test.ts: reaches both once the membership is Organization-wide,approved
OA-S1-19,A Staff Member of two Organizations,active memberships in Organization A and Organization B,they read Properties,"they reach the union of both memberships, and each Property is gated by its own Organization's Subscription and Entitlements; nothing one membership grants reaches the other Organization (blueprint 7.2). No test builds one person with two memberships for this read; AL-S1-04 and the Guest search own their own cases",database_function,,proposed
OA-S1-20,A Staff Member who is also a Resident,a Staff Member assigned to Property 1 has a current Stay at Property 2 of the same Organization,the Workspace shell asks which Properties they may use,Property 2 is absent: the Stay grants a Resident's reach through its own policies and never widens Staff reach (ADR 0009; found and pinned in PR #58),database_function,workspace-access.test.ts: keeps out a Property the viewer only stays at,approved
OA-S1-21,Reaching the database from a page,a file under apps/*/src outside src/server/,"it imports @ranza/db, @ranza/auth, a Ranza module or a platform module","the build fails: the session, the subject-to-user mapping and the request context are one funnel in src/server/viewer.ts, and nothing else may reach the database (ADR 0007, ADR 0028)",module,dependency-boundaries.mjs: tenant data is reachable only through the server funnel; dependency-boundaries.mjs: the funnel rule covers every Ranza domain module,approved
OA-S2-01,Signing in maps a provider subject to a Ranza user,Better Auth authenticates the person and returns its own subject,the viewer is resolved,"the subject is mapped through auth_identities on (issuer, subject), never on email; the same subject signing in again reuses the same Ranza user; app.current_user_id() only ever returns the Ranza id (ADR 0005)",module,auth-flow.test.ts: links the provider subject to a Ranza user; auth-flow.test.ts: does not create a second Ranza user when the same subject signs in again,approved
OA-S2-02,Two first sign-ins of one subject at once,a subject with no Ranza user yet,two requests resolve the viewer concurrently,"one Ranza user results: linkRanzaUser() re-checks inside its transaction and auth_identities is unique on (issuer, subject), so the loser fails rather than creating a second user. Code only; no test races it",database_constraint,,proposed
OA-S2-03,Somebody pre-registers an address before its owner is invited,sign-up is open (OA-DIFF-02) and requires no email verification; app.identify_staff_user() reuses whatever public.users row matches lower(email); linkRanzaUser() writes the session's unverified email,"a stranger signs up as someone@their-hotel, opens any page, and that Organization later invites someone@their-hotel","read from the code, not run: the invitation attaches an active membership (SP-S1-01) to the Ranza user the stranger's credential maps to. Whether an address must be verified before it names a Ranza user, or invitation must never adopt a user it did not create, has not been decided. Decide with OA-S2-04: linking a new login to an existing user by email, the obvious fix there, is what lets a stranger claim an invited address here",module,,open
OA-S2-04,An invited person tries to get in,an invitation created a public.users row with no auth_identities row; no route is wired to accept an invitation (SP-S1-32),the invitee signs up with the invited address,"read from the code, not run: linkRanzaUser() inserts a new public.users row for the new subject, which collides with users_email_lower_idx, so the page errors and the invitee never reaches the membership. ADR 0005 decides the mapping is by subject; how an email-only user gains a subject is undecided. Decide with OA-S2-03, which the obvious fix — link by email — would open",module,,open
OA-S2-05,Sign-in fails,the Workspace and the Portal sign-in forms,"Better Auth answers with a mismatch code, a 429, a spent second-factor challenge, a refused origin, a 5xx, or nothing","only a mismatch code says the password or code did not match; a 429 says too many attempts; a spent challenge goes back to the password; anything else says signing in is not working and is logged to the console, there being no client error reporter yet (PR #65, F-5)",ui_only,"sign-in-form.test.tsx: still says it did not match when it did not; sign-in-form.test.tsx: says too many attempts at the second-factor step too; sign-in-form.test.tsx: says signing in is not working when the origin is refused; sign-in-form.test.tsx: says signing in is not working on a server error; sign-in-form.test.tsx: says so, and lets them try again, when there is no answer at all; two-factor.test.ts: answers each mismatch with the code the sign-in forms read",approved
OA-S2-06,A burst of sign-in attempts across instances,Better Auth's built-in rule of three attempts per ten seconds on /sign-in and /two-factor/*,attempts are spread across two application instances,"they count against one limit, because the counter lives in auth_rate_limit rather than process memory; ranza_app cannot reach the counter, since resetting it would switch the limit off (blueprint 7.6; ADR 0010 amendment; commit 85fa2eb)",module,rate-limit.test.ts: refuses a burst of sign-in attempts; rate-limit.test.ts: counts a second instance's attempts against the same limit; rate-limit.test.ts: writes the counter where every instance can read it; rate-limit.test.ts: is not reachable from the tenant query path,approved
OA-S2-07,The rate limiter under load,the database-backed counter is written on every sign-in,the database is slow,"sign-in can time out on the limiter itself (PR #58, 'found, not fixed'). Whether a limiter that cannot answer should admit or refuse has not been decided",module,,open
OA-S2-08,A session ended while the Workspace is open,"a Staff Member is on a page and their session ends — a reach change (SP-S4-01), expiry, or deletion",they move to another page through the rail,"that page sends them to sign in: every page calls requireViewer itself, because a client navigation does not re-run the layout; Better Auth's cookieCache stays off so an ended session does not keep working for minutes (PR #58; ADR 0027)",module,workspace-pages-gate-the-session.test.ts: each send an ended session to sign in; navigation.spec.ts: a session ended while the workspace is open goes to sign in on the next page,approved
OA-S2-09,A page built without a session,Next.js prerenders any page that reads nothing request-scoped,a Workspace page is built,"it is never prerendered: the viewer reads request headers before touching the composition root, which marks every page beneath it request-scoped (ADR 0007). Stated; no test asserts it",module,,proposed
OA-S2-10,Enrolling a second factor,a signed-in person on the Workspace security page,"they start enrolment and leave, enter a wrong code, or enter the right one",the secret is stored unverified and nothing is enabled until a correct code proves the authenticator holds it; a wrong code leaves it disabled; a mis-scanned key costs a retry rather than an account (ADR 0010),module,"two-factor.test.ts: hands back a secret and backup codes; two-factor.test.ts: does not enable anything until a code proves the secret was scanned; two-factor.test.ts: refuses a wrong code, and stays disabled; two-factor.test.ts: enables on the first correct code",approved
OA-S2-11,A second factor belongs to the person,the TOTP secret and backup codes,anything on the ranza_app connection looks for them,"they live in auth_two_factor beside the password, with no organization_id and no RLS, reached only by ranza_auth, and never in the clear (ADR 0010)",database_constraint,two_factor_credentials.test.sql: the tenant query path holds no privilege on the TOTP secret; two_factor_credentials.test.sql: the authentication role reaches the second factor and nothing more; two-factor.test.ts: is unreachable from the tenant query path; two-factor.test.ts: is never stored in the clear,approved
OA-S2-12,Signing in once a second factor exists,an account with a verified second factor,"the person signs in with the password, then a wrong code, then the right code or a backup code",the password alone issues no session; a wrong code is refused; the right code completes; each backup code works once (ADR 0010),module,"two-factor.test.ts: stops issuing a session for a password alone; two-factor.test.ts: refuses the challenge with a wrong code; two-factor.test.ts: completes the challenge with the right code; two-factor.test.ts: accepts a backup code, and only once",approved
OA-S2-13,Guessing a six-digit code,a challenge in progress,five wrong codes are entered,"the challenge is burned and its cookie invalidated, so the plugin's lockout columns never engage; a new challenge costs a rate-limited sign-in (OA-S2-06), and the real person signs in again normally (ADR 0010 amendment, PR #65)",module,two-factor.test.ts: burns the challenge after a handful of wrong codes; two-factor.test.ts: still lets the real person in after signing in again; sign-in-form.test.tsx: goes back to the password when the challenge is spent,approved
OA-S2-14,"One enrolment, both applications",a Staff Member enrolled in the Workspace,they sign in to the Portal,"the Portal's sign-in form handles a second-factor challenge, and both applications' auth modules share one set of Better Auth tables (each calls createAuthModule itself), so an enrolment made in the Workspace is the same enrolment the Portal sees (ADR 0010). The cited tests mock the server; that the Portal's server issues the challenge is not asserted",module,sign-in-form.test.tsx (the Guest Portal): says too many attempts at the second-factor step too; sign-in-form.test.tsx (the Guest Portal): goes back to the password when the challenge is spent,proposed
OA-S2-15,Where enrolment lives,a Guest or Resident has no account settings surface,anybody looks for a place to turn on a second factor,"only the Workspace offers it, at /{locale}/security, reached from the account menu rather than the rail, because a second factor is not an entitled capability (ADR 0010, commit 17d0e78). No test pins where it is reached from",ui_only,,proposed
OA-S2-16,Migrations and the second factor,"accounts that existed before the second factor, and an account being removed","the migration runs, or the account is deleted","no existing account is suddenly required to produce a code, a second-factor row without a secret is unrepresentable, and deleting an account takes its second factor with it (ADR 0010)",database_constraint,two_factor_credentials.test.sql: an existing account is not suddenly required to produce a second factor; two_factor_credentials.test.sql: a second-factor row without a secret is not representable; two_factor_credentials.test.sql: removing an account takes its second factor with it,approved
OA-S3-01,No Property named in the URL,the viewer reaches several Properties and the URL has no ?property=,a Workspace page opens,"the switcher names the first Property and the page opens on it, so the active Property is always the trigger's label rather than something to open the menu to discover. The first is the first Today Property by Organization name then Property name — code and HK-S1-24, no ADR",ui_only,property-switcher.test.tsx: names the first Property when the URL names none; property-switcher.test.tsx: names the Property the URL names; front-desk-property.test.ts: opens on the first Property the viewer may use here when none is named,approved
OA-S3-02,A Property you cannot reach in the URL,"?property= names a Property that is out of reach, stale, forged, or has that screen's capability off",the page opens,"the switcher names no Property and the page shows its empty state — never another Property's data, and never a fallback to the first (PR #58 found the fallback; HK-S1-24 and PR #63 removed it)",module,"property-switcher.test.tsx: names none when the URL names a Property it does not list; front-desk-property.test.ts: shows nothing, not another Property, for one where this screen is switched off; front-desk-property.test.ts: answers an unknown or forged id exactly as it answers a switched-off one",approved
OA-S3-03,Moving between pages keeps the Property,a Staff Member working at their second Property,they click another destination in the rail,the Property stays selected; only the switcher changes it (PR #58),ui_only,"navigation.spec.ts: the rail moves between pages without a new document, and keeps the Property",approved
OA-S3-04,Switching Property,cached lists for the current Property in the client,the Staff Member picks another Property,"the switch is a full page load, so the client cache is dropped by construction and query keys carry the Organization and Property as a second defence (ADR 0019, PR #58)",module,"query-keys.test.ts: differs when the Property differs, so a switch cannot be served from cache; query-keys.test.ts: differs when the Organization differs",approved
OA-S3-05,Is the selection remembered,the selection lives only in ?property=,"the Staff Member signs in again, or opens the Workspace from a bookmark without the parameter",it opens on the first Property again: nothing remembers the last choice. Code only; no ADR or PR decides whether it should,ui_only,,proposed
OA-S3-06,One Property only,the viewer reaches exactly one Property,the page bar renders,"the Property is named with no menu, since one Property is not a choice; if the URL names another, the lone Property is offered as a choice instead. Code comment only",ui_only,"property-switcher.test.tsx: names a lone Property without a menu; property-switcher.test.tsx: offers the lone Property as a choice rather than naming it, when the URL names another",proposed
OA-S3-07,Which Properties the switcher lists,a Property the viewer reaches for the front desk but whose Today capability is off,the switcher opens,"that Property is absent, because the switcher lists the Today capability's Properties, though other pages can still open on it by URL. Code only; no test and no decision",ui_only,,proposed
OA-S3-08,The rail lists what was bought,Properties differ in what is entitled and enabled,the shell asks about every destination,"one read answers each capability exactly as the per-capability gate would, and a destination nobody may use is absent rather than greyed out; hiding it is never the boundary (blueprint 3.5, 4.6; PR #58). A capability withdrawn mid-session stays in the rail until the next full load and its page answers empty",module,"workspace-access.test.ts: matches the one-at-a-time answers for every viewer; workspace-access.test.ts: keeps the answers apart when they differ; workspace-access.test.ts: answers nothing, for every capability, to a user with no membership",approved
OA-S3-09,"Signing in in Turkish, English or Arabic","the sign-in page at /tr, /en or /ar","a failure is shown, or the page is Arabic","every message reads in that language, and Arabic sets dir=rtl — designed with the feature, not retrofitted (blueprint section 15 rule 7; PR #65)",ui_only,"sign-in-form.test.tsx: says too many attempts, not a wrong password, on a 429 in tr / en / ar; i18n.test.ts: returns rtl only for Arabic",approved
OA-S4-01,A Resident reads Stays,two Residents at one Property and a Stay in another Organization,"a Resident reads Stays, or addresses another one directly","they see their own Stay and no other, through stays_read_own; the Staff policies are never widened for them (ADR 0009)",policy,resident_access_path.test.sql: a Resident sees their own Stay and no other; portal-access.test.ts: does not reach another Resident's Stay even when it is addressed directly; portal-access.test.ts: does not reach a Stay in another Organization,approved
OA-S4-02,A Resident after departure,a Stay that has departed,the Resident opens the Portal,they keep their own Stay record and stop reaching the Property and Unit around it: only a reserved or in_house Stay grants reach (ADR 0009),database_function,portal-access.test.ts: stops reaching the Property once the Stay has departed; portal-access.test.ts: reaches only the Property and Unit of the Resident's own Stay,approved
OA-S4-03,A Resident and the Organization's records,"organizations, organization_memberships, property_assignments, subscriptions, entitlements",a Resident reads any of them,"nothing: gates 1 to 3 are answered on their behalf by app.resident_can_use_capability(), a sibling of the Staff function rather than a condition inside it (ADR 0009)",policy,resident_access_path.test.sql: a Resident reaches no Organization; resident_access_path.test.sql: a Resident cannot read organization_memberships; resident_access_path.test.sql: a Resident cannot read entitlements; resident_access_path.test.sql: a Resident cannot read subscriptions,approved
OA-S4-04,A Staff Member in the Portal,a Staff Member of the Organization with no Stay,they sign in to the Portal,"they see nothing: a membership grants no Portal reach, and the Portal exposes no staff controls (ADR 0009, blueprint 4.3)",policy,portal-access.test.ts: shows a Staff Member of the same Organization nothing,approved
OA-S4-05,The Portal's commercial gates,a Resident with a current Stay,"the Subscription lapses, the Entitlement is revoked, or the Property never enabled the capability — or there is no current Stay","the Portal is empty and renders one empty state for all four, deliberately indistinguishable; only the database tests tell them apart (ADR 0009)",database_function,"portal-access.test.ts: gate 1 — a suspended Subscription empties the Portal; portal-access.test.ts: gate 2 — a revoked Entitlement empties the Portal; portal-access.test.ts: gate 3 — a capability the Property never enabled empties the Portal; portal-access.test.ts: returns an empty list, not an error, when no Stay is current",approved
OA-S4-06,A Stay nobody has signed in to,"stays.user_id is null, as for most Stays Staff create",anybody signs in to the Portal,"that Stay has no Portal, and fails closed twice: a null user_id never matches, and neither does a null acting user (ADR 0009). Stated; no test builds a Stay with no user and asserts the Portal is empty for it",policy,,proposed
OA-DIFF-01,A privileged role without a second factor,"blueprint 7.6 requires MFA for privileged roles; ADR 0010's amendment records the absence as a known gap against an approved specification, owner at minimum and every Control Plane account",an Owner signs in with a password alone,"they get a session: nothing requires a second factor. The fix is shaped — a check where the session becomes a viewer, not a move of the secret — but it is not built, and the roadmap marks the MFA bullet done",module,,current_behaviour_differs
OA-DIFF-02,Signing yourself up,"packages/auth enables email-and-password with sign-up left on, and both apps mount the whole Better Auth handler; the only statement against it is a comment in scripts/db-seed-dev.mjs, which no ADR or blueprint section backs",anybody posts to /api/auth/sign-up/email on either application,"undecided: is public sign-up closed, and must an address be verified before it names a Ranza user? Today an account is created; it reaches nothing (OA-S1-17), but it can pre-empt an invitation (OA-S2-03), and the dev seed and the browser suite depend on the route. Decide together with OA-S2-03 and OA-S2-04",module,,open
OA-DIFF-03,Who decides whether rate limiting is on,"ADR 0010's amendment and commit 85fa2eb: enforcement is something the host states through AuthDeps.rateLimit, not something inherited from NODE_ENV",the Workspace or the Portal composes the auth module,"neither passes rateLimit, so both fall back to Better Auth's NODE_ENV default — on in a production build, off under pnpm dev — which is the inheritance the decision removed. Only the integration suite states it",module,,current_behaviour_differs
OA-DIFF-04,Choosing an Organization,blueprint 4.6: the shell includes an Organization and Property switcher,a Staff Member of two Organizations opens the Property switcher,there is no Organization switcher; the one menu lists the Properties of both Organizations under the name of the first one's Organization,ui_only,,current_behaviour_differs
OA-NB-01,Signing out,"a shared front-desk terminal is named the normal case (query-keys.test.ts), and ADR 0019 clears the client cache on sign-out",a Staff Member wants to end their session,there is no sign-out control in either application; the account menu holds only the security page. Whether it is simply missing or waits on a decision has not been said,ui_only,,open
OA-NB-02,A forgotten password,ADR 0005 names recovery among what GoTrue supplied and Better Auth now owns,a person cannot remember their password,no recovery or change-password flow is wired; like a lost second factor (OA-DEF-01) it is recovered by a database operation today. Not scheduled anywhere,module,,open
OA-NB-03,How long a session lasts,blueprint 7.6 requires strong session management,a session is issued,"Better Auth's defaults apply — about a week, extended on use — because nothing sets expiresIn or updateAge. No ADR decides the lifetime or an idle timeout for a shared desk",module,,open
OA-DEF-01,Lost the authenticator and the backup codes,a person with a verified second factor and neither device nor codes,they ask for access back,"not now: a reset assisted by Prizic support belongs in the Control Plane with strong authentication, a reason and an immutable audit record (blueprint 4.4). Until then it is a database operation, which ADR 0010 says should not stay true for long",module,,deferred
OA-DEF-02,Feature Configuration beyond on or off,"blueprint 2 defines values at Organization, Property, department or outlet scope",an Organization wants a behavioural mode rather than a capability switch,"not now: only property_capabilities.enabled exists (roadmap Phase 1, 'Entitlements and Feature Configuration: partial')",module,,deferred
OA-DEF-03,White-label presentation,"blueprint 2, 3.1 and 8 specify brand name, logo, colours, domains and terminology",an Organization wants its own brand,"not now: nothing is built (roadmap Phase 1, 'White-label tokens and domains')",module,,deferred
OA-DEF-04,"Creating Organizations, Subscriptions and Entitlements","the Control Plane owns Organizations, plans and Entitlements (blueprint 4.4, story 24)","a new Organization, Subscription, Entitlement or Property capability is needed","not now: apps/control-plane is empty (roadmap Phase 1), so these rows are written by SQL or the dev seed; ADR 0028 records a hosted database lacking a capability row until somebody inserts one",module,,deferred
OA-DEF-05,Single sign-on,the Enterprise package sells SSO (blueprint 3.6),an enterprise customer requires SSO or SAML,"not now: ADR 0005 rejects Keycloak until SSO is a condition of sale; auth_identities means it would be another issuer, not a rewrite, though users would re-enrol their second factor",module,,deferred
